Drug,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
THEOPHYLLINE,11.429537037037036,11.429537037037036,0,-0.3756018518518516,0.5360024354006914,10.142857142857142,198.18199999999996,188.10199999999998,198.07529018,76,0,0.33165266704855567,-0.41150952193742263,0.41150952193742263,0.33165266704855567,1.2857142857142858,1.9285714285714286,2.5714285714285716,16.161208951711014,10.505095686639354,2.084333233032255,-2.0057946223613894,1.968014094426604,-2.3646656107026125,5.680270329176691,0.7085278627973807,2.5943160605063236,9.799997966500434e-7,576.6129244530661,9.585421958697399,7.735487636617226,7.735487636617226,6.125897657686227,3.7175834945556487,3.7175834945556487,2.8055107915379596,2.8055107915379596,2.035704289978214,2.035704289978214,1.266017870441531,1.266017870441531,-1.8900000000000003,1349.0443514632882,10.192576383154416,3.1095317532882008,1.0618574497884699,77.93479684557177,10.46017035682857,5.647177220767728,5.516700717616262,0,5.559266895052007,5.689743398203474,13.928736479654532,9.778515705019029,0,0,0,0,14.09534396535438,6.3273200747645415,5.476191835881363,11.16387793838399,0,19.102156337477126,14.09534396535438,0,0,27.165404736163666,0,0,11.24901029325548,0,0,0,24.57834817335849,14.09534396535438,0,0,15.916394442908185,0,11.16387793838399,0,104.18,0,9.589074368143644,0,22.241902846753103,5.647177220767728,4.567099647791355,17.942091705233086,7.04767198267719,0,9.967957041894415,0,2.3818518518518514,0,29.37662037037037,0,-0.0011111111111095084,0,0,1.3943518518518516,0,3.0149537037037035,0.2857142857142857,14,3,7,0,0,0,0,0,2,2,0,0,3,1,7,2,0,0,0,0,0,0,2.2638671365167182,2,-1.8643999999999998,50.18950000000002,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THIOPENTAL,12.024957482993198,12.024957482993198,0.01907407407407402,-0.96,0.5777126778981032,21.3125,242.34400000000002,224.19999999999996,242.108898816,90,0,0.24159917182915616,-0.3018990998930207,0.3018990998930207,0.24159917182915616,1.25,1.75,2.125,32.092046540119945,9.697180678488872,2.507690632484907,-2.382420534394885,2.361252624554684,-2.63807073244056,7.7991376588553445,-0.14737775399290992,2.175546730729908,3.0460336908423664,307.9462521949897,12.344934982691242,9.9234154841408575,10.739912065068584,7.484434885828627,5.654413082910466,6.062661373374329,4.252001201594507,4.66024949205837,3.385115542605425,3.5892396878373565,2.360222660594406,2.545618066543705,-0.9700000000000002,2793.4020022572017,13.096533599467731,4.908146397569112,1.9584483355799363,101.1643898327749,10.633577208012662,5.414990469396779,5.112436884724758,11.814359458703011,0,0,9.589074368143644,0,0,0,27.19203322199788,30.977422735060106,0,0,9.589074368143644,29.144669786474463,0,10.633577208012662,11.332896515558172,40.0336764678499,0,0,0,0,10.633577208012662,0,0,12.217873443046695,16.926796343427768,9.589074368143644,11.332896515558172,40.0336764678499,0,0,0,0,58.2,5.414990469396779,9.589074368143644,0,22.844702389589163,6.4208216229260096,12.841643245852019,0,0,20.771211599071872,10.633577208012662,12.217873443046695,0,4.797601122239019,24.049914965986396,5.21649470899471,-0.96,-0.49999999999999933,0,2.295448082010582,5.850541120769295,0,0.7272727272727273,16,2,4,0,1,1,2,0,0,0,1,0,3,2,5,1,4,0,1,1,0,1,4.017481512929399,1,1.3498999999999999,65.67940000000003,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TINIDAZOLE,11.283356953892667,11.283356953892667,0.03625236205593407,-3.1260076530612246,0.5584635043283493,11.625,247.27599999999998,234.17199999999997,247.062676896,90,0,0.3423775968177724,-0.35785768021371084,0.35785768021371084,0.3423775968177724,1.5625,2.1875,2.6875,32.22782763349839,10.582216343581308,2.1895959399569764,-2.023307783471217,2.13078710979768,-2.160418076863489,7.908385115413656,-0.39169808664998434,2.570162593497426,2.8919851035891266,491.3817428453395,12.344934982691244,9.081552851568459,9.898049432496185,7.371009241333563,4.7404677367383465,6.561834941784265,3.3087284503148213,5.781467105502188,2.286813145233041,3.971048610251137,1.253078274756188,2.0024982385596233,-1.44,3179.291128156316,12.62868131868132,4.6019453326954,2.7825859160309396,93.17326768432252,10.114318268765572,12.741599977525652,15.661657634417429,0,0,5.817862777835028,0,17.9688751530675,0,0,6.923737199690624,4.923311048817671,12.676590806437414,5.752853606746789,13.341108033146607,15.65511591425253,0,9.551078168738563,0,20.392230805293824,11.505707213493578,22.135566338378574,0,0,0,5.817862777835028,0,0,34.397893415378746,16.382009542330078,17.038055468456196,12.748141697690551,6.196843571613076,0,0,0,95.1,14.760564185235172,18.53211525309451,0,23.86832639724118,5.824404497999927,6.196843571613076,4.567099647791355,13.847474399381248,0,4.983978520947208,0,23.86553335222978,0,13.844335868606702,10.624408147518267,0,0.1922302532123974,0,1.1328354119425548,3.2166646195515245,-3.1260076530612246,0.625,16,0,7,0,0,0,0,0,1,1,0,0,5,0,8,1,5,0,0,0,0,0,3.6322813157876928,1,0.5344200000000001,57.946200000000026,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
VALPROIC ACID,10.479351851851852,10.479351851851852,0.10185185185185208,-0.6354629629629625,0.6423719745530849,10.3,144.214,128.08599999999998,144.115029752,60,0,0.30598677885955755,-0.48102646388509346,0.48102646388509346,0.30598677885955755,1.3,1.7,1.9,16.366455873707064,9.988437140019897,2.1327298391200404,-2.0726526499281115,2.1220933568175253,-2.120813117644701,5.692965530989297,-0.1417604720869614,1.8734431194664496,3.6095780526829477,93.43071362054202,7.983127663125442,6.7612392798996375,6.7612392798996375,4.718744015013407,3.947116220877545,3.947116220877545,2.612511362237168,2.612511362237168,1.6235145467500236,1.6235145467500236,1.0882115674274204,1.0882115674274204,-0.53,134.88790460158438,9.47,5.270170381876186,3.4868174048208713,62.24960168084558,5.106527394840706,0,0,0,0,5.9693052879518484,4.794537184071822,0,0,0,26.689117645233267,12.841643245852019,0,5.917906046161393,9.901064578912528,5.9693052879518484,0,0,5.917906046161393,39.53076089108528,0,0,0,0,0,0,0,0,11.075832682792555,4.794537184071822,5.917906046161393,39.53076089108528,0,0,0,0,37.3,5.9693052879518484,4.794537184071822,0,5.917906046161393,0,25.683286491704038,0,0,13.847474399381248,0,5.106527394840706,0,0,10.479351851851852,8.635462962962963,0,-0.7373148148148145,0,3.583611111111111,4.038888888888889,0,0.875,10,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,5,0,0,0,0,0,4.990851351636748,0,2.2874,40.9418,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONISAMIDE,10.838410336356766,10.838410336356766,0.30157407407407444,-3.5610440287226006,0.7899579227288236,12.071428571428571,212.23000000000002,204.16599999999997,212.025563116,74,0,0.21448406075669046,-0.35597872833401983,0.35597872833401983,0.21448406075669046,1.3571428571428572,2.0714285714285716,2.7857142857142856,32.233072166281154,10.20989403574779,2.12417340262391,-1.9198806200167529,2.1813727487353485,-2.142415244890833,7.87875814768009,0.448386679549692,2.4669383005242724,2.539001213297287,558.7250089212612,10.181798275874714,7.174064884490088,7.990561465417814,6.561461509579255,3.8989195169235282,5.614340973570852,2.93262554634757,4.547021478014453,1.790051102211571,2.4658570414447407,1.2327661761804283,1.822102238951968,-1.4,1818.1335274863889,9.166608996539793,3.07139221415779,1.7539787417408788,80.54400990584925,4.523094936973348,11.44678160159525,5.583020141642242,10.023291153407584,0,0,0,13.556770721936878,0,0,17.289397394048667,12.13273413692322,5.386224214464796,0,12.940891921302285,20.99253550951462,0,5.156663257125445,5.138973737607942,5.752853606746789,0,29.9593962686949,0,0,5.138973737607942,0,0,0,13.574460241454382,15.776144760154374,0,5.693927994848461,28.788563210819788,0,10.969244356107037,0,86.19000000000001,10.023291153407584,8.417796984328938,0,5.752853606746789,16.6631723509555,0,0,24.26546827384644,0,5.156663257125445,9.66206867458129,26.60172808012094,0,0,9.236725245653815,0.9113425925925935,-0.30157407407407444,7.029488851095994,0,0,-3.5610440287226006,0.125,14,2,5,0,0,0,0,1,1,2,0,0,4,1,6,1,2,0,0,0,0,0,2.011017964442934,2,0.6163,50.820200000000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ALPRAZOLAM,6.228015890512583,6.228015890512583,0.4973875661375662,0.4973875661375662,0.6893709827759431,13.090909090909092,308.77200000000005,295.668,308.082874096,108,0,0.15887442374152158,-0.2809619790225386,0.2809619790225386,0.15887442374152158,1.0454545454545454,1.8636363636363635,2.6818181818181817,35.495691449250764,10.003234109533196,2.2106126728794817,-2.1242430328006843,2.2742505175643033,-2.077654606578125,6.311216547878007,0.8615117676938029,2.815638728024337,2.0133815691934758,880.9295253951269,15.104083527755582,11.992727789712616,12.748656735731071,10.737183443017884,7.049121653850143,7.42708612685937,5.191182528867209,5.6276183093391925,3.7723156901806956,4.0074127929684344,2.7926563810206866,2.9647594049735533,-2.459999999999999,194436.7480024486,13.220144300303355,5.0704066487242425,2.036578034945077,132.66005687193478,0,12.369160903912501,5.824404497999927,0,0,0,9.559504380427022,0,0,10.197363616602075,41.932775232540564,25.122838405075452,16.149536297135317,11.399071277454265,0,17.312624893003218,0,14.76446326439343,4.992404732635668,13.4684936056032,0,76.32928184082806,0,5.687386274683562,0,0,0,11.600939890232516,20.476148267164135,6.544756405912575,6.923737199690624,22.775711979393844,53.52334128032855,5.022633313741326,5.687386274683562,0,43.07,0,0,0,0,11.567389719653901,34.17478325684811,0,0,47.889039258251636,22.330097753525294,16.593344622868184,2.0467283950617285,6.228015890512583,4.765246913580247,9.09958664021164,4.021050957420005,1.6898960170487949,15.983042363035748,0,2.4442106009070295,0,0.11764705882352941,22,0,4,0,1,1,0,2,1,3,0,0,3,0,5,2,1,0,0,0,0,0,3.046886707152365,4,3.5801200000000017,86.89100000000002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMITRIPTYLINE,2.41962962962963,2.41962962962963,1.0882955404383976,1.0882955404383976,0.8136783893547587,13.571428571428571,277.411,254.22699999999992,277.183049736,108,0,0.0010137632931433646,-0.30909168874709037,0.30909168874709037,0.0010137632931433646,0.8571428571428571,1.380952380952381,1.9047619047619047,15.0440662028348,9.930624394136352,2.1631799508064744,-2.1293354612925843,2.330580395741881,-2.116618274548752,5.834086983311606,0.4170871354139322,2.6503485522006267,2.0659497027232017,602.8929198710237,14.656489770562878,12.971793142952784,12.971793142952784,10.254020195423491,7.769385701641229,7.769385701641229,6.024044450132914,6.024044450132914,4.2035214253293,4.2035214253293,3.1035522228824806,3.1035522228824806,-1.8599999999999994,89136.52250761147,14.093099980398282,6.275955030244733,3.0846273208160424,127.47243372522377,4.899909730850477,0,0,0,0,0,0,0,0,0,54.60695665452676,61.18471933098965,6.544756405912575,0,0,5.5731045300692665,0,4.899909730850477,0,19.26246486877803,20.640100371266954,76.86076262131475,0,0,0,0,0,0,25.54001010211743,12.841643245852019,0,28.67462758971399,54.60695665452676,0,5.5731045300692665,0,3.24,0,0,0,0,0,25.807221274690605,27.82691049685725,0,0,73.60221035073162,0,0,0,2.2416378495842784,0,7.206081821617537,0,17.747497637944065,5.782145849080372,1.091104969765684,4.264865205341396,0.3,21,0,1,1,0,1,0,2,0,2,0,0,1,0,1,0,3,0,0,0,0,0,4.2117934149391685,3,4.168600000000003,90.54200000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMLODIPINE,12.881264408541194,12.881264408541194,0.10921910430839032,-0.7519198790627366,0.5023259105130484,16.678571428571427,408.88200000000006,383.68200000000013,408.14519958,152,0,0.33634453534939074,-0.4655800511614499,0.4655800511614499,0.33634453534939074,1.2142857142857142,1.9285714285714286,2.5357142857142856,35.49569203410382,9.799282563688532,2.3911782597584668,-2.3131493695824004,2.413419207541808,-2.3463666871086053,6.312473447445303,-0.13868854407369305,2.6736740578423714,2.6736251384965306,803.5407141752966,20.6814337969452,16.211734665212493,16.967663611230947,13.455126120231858,8.94203664689839,9.320001119907618,6.063742103008157,6.470942229748763,4.270333073683513,4.614539121589248,3.1184859688048063,3.3633282895030043,-2.349999999999999,1412967.2240441893,21.9445555794135,10.264345352315052,4.729428437226229,169.0122544992623,25.261044942568663,0,0,0,0,11.938610575903697,0,9.589074368143644,0,0,29.800041095617345,25.477292959539852,17.264429032709735,49.691597854172045,23.79966322954379,23.539550466136212,0,5.316788604006331,5.733667477162185,19.76538044554264,33.47519984072886,57.39184076553496,0,0,11.050456081168516,0,0,11.600939890232516,45.41381041663256,23.79966322954379,0,25.328831937239634,46.80575596009664,5.022633313741326,0,0,99.88000000000001,17.85651662206509,9.589074368143644,0,18.786868459095103,40.70490633204474,0,7.109797541277533,38.112942673227685,0,5.316788604006331,31.54519622879485,15.78355673306972,6.4224429370088325,25.46096425955598,3.5215790606366006,7.700858032760089,-1.8641272728227076,7.045455442775518,0,4.415478869135827,1.2915697156579191,0.4,28,3,7,0,1,1,0,1,0,1,1,0,7,2,8,1,8,0,0,0,0,1,8.044517752506154,2,2.266300000000001,105.57710000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMOXAPINE,6.204052395649618,6.204052395649618,0.6908708900226761,0.6908708900226761,0.8093498766353519,16.954545454545453,313.788,297.66,313.09818981199993,112,0,0.15264513990783043,-0.45432313146931597,0.45432313146931597,0.15264513990783043,1.0454545454545454,1.8636363636363635,2.727272727272727,35.49569146024638,10.127116865560865,2.234639585561514,-2.3011285039725506,2.382724740774779,-2.462464876055595,6.3073451711810264,0.35745070463725337,2.71985613612413,1.8840897775171102,738.4339512236613,14.940946820939052,12.05051896354658,12.806447909565035,10.809663088089318,7.422997374340849,7.8009618473500755,5.382726484697242,5.8191622651692265,3.9105674387483513,4.14566454153609,2.8122574839958574,2.984360507948725,-2.0399999999999996,209135.1780188566,13.611106605640474,5.629587732114244,2.4456707425611706,133.92337538654567,14.953561288656857,17.272517893724736,5.749511833283905,0,0,0,0,4.992404732635668,0,0,23.733674027155736,30.33183534230805,31.201658937391628,5.563451491696996,4.736862953800049,23.123945950673345,0,10.216698334856808,4.992404732635668,0,26.1790256236503,53.05065428466959,0,11.49902366656781,10.05365155780638,5.687386274683562,11.49902366656781,11.600939890232516,36.914555140258045,0,0,5.563451491696996,47.456974211866935,5.022633313741326,0,0,36.86,0,0,0,0,5.022633313741326,54.764506842355935,0,0,42.46456947923127,10.216698334856808,21.330207576668233,6.0629675296044345,6.204052395649618,7.165216049382716,4.060823316466505,1.7999584278155711,2.5062866118669698,13.553123075361833,0,3.7586837049634667,0,0.23529411764705882,22,1,4,0,2,2,0,2,0,2,0,0,4,1,5,2,0,0,1,1,0,0,3.482950853073307,4,3.4292000000000025,88.60770000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUPIVACAINE,12.69273478835979,12.69273478835979,0.04565381708238769,0.04565381708238769,0.891012713024742,19.476190476190474,288.43500000000006,260.21099999999996,288.22016351599996,116,0,0.2412445175266546,-0.32423494936901764,0.32423494936901764,0.2412445175266546,1.2857142857142858,2,2.6666666666666665,16.151220403484235,9.999267213554528,2.2803411780662626,-2.344092124979458,2.228077099288143,-2.470556617424073,5.957482551450279,-0.12202125960671543,2.4887575491955327,2.065054948314816,463.85671226495913,15.242276208189782,13.61461043102816,13.61461043102816,10.1302289553358,8.242825709114285,8.242825709114285,6.157161444194027,6.157161444194027,4.444516845696183,4.444516845696183,3.134886313422913,3.134886313422913,-1.35,57281.24375228438,16.02802883290633,7.599376898652427,4.068068371596222,128.27609529258223,5.316788604006331,0,0,5.907179729351506,0,0,9.694446914922299,0,0,0,37.964481650927475,57.326355063378415,5.687386274683562,6.041840829147961,4.794537184071822,11.594566004035068,0,4.899909730850477,0,58.91716054284987,18.406301415831482,29.32600418877882,0,0,5.316788604006331,5.687386274683562,0,0,29.938443101175093,4.794537184071822,13.847474399381248,50.15474829771466,18.19910120538483,0,0,0,32.34,0,4.794537184071822,0,11.949020558499466,0,42.74544531575472,19.26246486877803,0,6.06636706846161,43.120644070851895,0,0,0,15.06370701058201,3.1740077003023432,3.265787273242631,0.1696324640967497,6.189656214146202,5.721966308319573,8.41524302931049,0,0.6111111111111112,21,1,3,0,1,1,1,1,0,1,1,0,2,1,3,1,5,0,1,1,0,1,5.800144383034446,2,3.8965400000000026,88.66570000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BUPRENORPHINE,12.194759175275049,12.194759175275049,0.029393424036281646,-0.9086152053413961,0.686738022566705,43.88235294117647,467.6500000000003,426.32200000000023,467.303558792,186,0,0.1652409550221425,-0.5042466597391788,0.5042466597391788,0.1652409550221425,1.1470588235294117,1.911764705882353,2.588235294117647,16.55646216729653,9.328571939882968,2.8194708447066215,-2.751901221556286,2.77594236868227,-2.8281295837999414,5.629743748826203,-0.3121217760294736,3.527215640157224,1.4741729986745256,1056.9457048800473,23.888540578131746,21.48620001324428,21.48620001324428,16.016587629811113,13.553134539386745,13.553134539386745,13.79486419769349,13.79486419769349,11.856819890287959,11.856819890287959,9.580256519994688,9.580256519994688,-1.3,83988563.2839924,21.940390200909402,6.330274445991157,2.250287558095378,203.36547646305274,19.68678069728151,11.70501719873199,11.49902366656781,0,0,0,4.899909730850477,0,0,0,26.83757866753348,81.37696004180205,42.007733252990015,5.601050810983688,19.68678069728151,0,0,4.899909730850477,22.665793031116344,101.40359946750499,20.199310353102685,23.259637120317212,0,11.49902366656781,4.736862953800049,0,11.49902366656781,0,58.6601837124982,16.57267504612284,22.665793031116344,77.34678151971255,12.13273413692322,0,0,0,62.16,11.202101621967376,10.213054789681411,0,34.016355675383934,11.791352662431866,44.566770566704015,30.513302635158585,0,20.099901809429767,31.73748839838396,9.473725907600098,13.455822494121104,0,2.821183390022676,23.157680023041,0.7827245002939447,1.8023116522843705,4.46035013542454,7.63507901651886,10.805137723694724,1.829711064598781,0.7931034482758621,34,2,5,5,2,7,0,1,0,1,7,4,5,2,5,2,4,4,1,5,2,0,4.084961512467399,8,4.413800000000004,130.19960000000003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUPROPION,12.053441358024692,12.053441358024692,0.06706018518518553,-0.20975308641975343,0.8204937720146613,13.5625,239.746,221.60199999999995,239.107691876,88,0,0.17900807689284562,-0.3026453602253642,0.3026453602253642,0.17900807689284562,1.375,2,2.5,35.4956911343665,10.014412516066177,2.2000852988527857,-2.2480075374033333,2.130845894602246,-2.455587992800109,6.305475399656066,0.09355142583304055,2.1359882485994954,2.784739067926244,381.76413832846157,12.344934982691242,10.17296410942122,10.928893055439676,7.293512317148133,5.369174125161716,5.7471385981709435,4.990623522420323,5.427059302892308,2.1519374104478235,2.387034513235562,1.6068132037424059,1.7971010518816062,-0.86,2302.595331990256,13.206050198150596,4.980637186859673,3.950731413547198,102.00064843080672,5.316788604006331,0,5.783244946364939,0,0,0,4.794537184071822,0,0,0,23.733674027155736,39.827682935685715,16.12501005782167,6.041840829147961,4.794537184071822,17.384184836597456,0,5.316788604006331,0,39.275714880293805,0,34.85155307928476,0,0,5.316788604006331,0,0,11.600939890232516,17.364011027896243,0,0,38.05293747453131,24.26546827384644,5.022633313741326,0,0,29.1,0,4.794537184071822,0,17.364011027896243,10.586084805438322,0,0,24.26546827384644,27.694948798762496,5.316788604006331,11.600939890232516,0,5.85407392972621,12.053441358024692,3.835665627362056,0.5740261243386244,0.06706018518518553,6.83126523526077,0,7.9789119845469045,0,0.46153846153846156,16,1,2,0,0,0,0,1,0,1,1,0,2,1,3,0,3,0,0,0,0,1,4.110909044277776,1,3.2993000000000023,68.13320000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
