Drug,MolWt,ExactMolWt,HeavyAtomMolWt,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,MolLogP,MolMR,RingCount,NumAromaticRings,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumSaturatedRings,NumSaturatedCarbocycles,NumSaturatedHeterocycles,HeavyAtomCount,NumHeteroatoms,NumHeterocycles,FractionCSP3,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,qed,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,NumAmideBonds,Phi,SPS,NHOHCount,NOCount
PROBENECID,285.36499999999995,285.10347908800003,266.21299999999997,74.68,1,3,7,2.1955,72.74210000000005,1,1,0,1,0,0,0,0,0,0,19,6,0,0.46153846153846156,-1.4,15.656818181818181,6.675550267697799,3.778948267760264,113.46236333513149,0.8330157421148818,14.466255326250886,11.165248554360064,11.98174513528779,8.929087446058485,6.26579890683492,7.705862235635561,4.233615582224066,6.171550562165737,2.6850596993245213,4.597928199211129,1.7695169106127802,3.393545371718104,0,0,0,5.500940884470112,11.736842105263158,1,5
QUINAPRIL,438.5240000000003,438.21547205999997,408.2840000000002,95.94000000000001,2,5,9,2.5671,119.90150000000007,3,2,1,2,0,0,1,0,0,0,32,7,1,0.4,-3.1899999999999995,23.472634667293683,10.906971069016844,5.733882354705077,187.92895479483326,0.5844860779881329,23.087211190881018,18.491157489063617,18.491157489063617,15.4010859031649,10.969835314556867,10.969835314556867,8.010271333105079,8.010271333105079,5.773935607214296,5.773935607214296,4.064783492095856,4.064783492095856,3,0,1,8.000479600930438,17.1875,2,7
SULFASALAZINE,398.4000000000001,398.068490548,384.28800000000024,141.31,3,7,6,3.7016000000000013,100.7296,3,3,0,2,1,0,0,0,0,0,28,10,1,0,-3.789999999999999,18.98501866545865,7.841843705096445,4.482929351927807,159.6375871519161,0.5405882217196541,20.148053602125593,14.21991410044113,15.036410681368857,13.348173775453853,7.8700148588795,9.353178106473893,5.52098247809172,7.203384719501236,3.542333018231929,4.912967947461019,2.1846787042081024,3.1929933486900133,0,0,0,5.31705532545948,11.428571428571429,3,9
WARFARIN,308.3330000000001,308.10485899199995,292.205,67.50999999999999,1,4,4,3.609600000000003,87.73180000000005,3,3,0,2,1,0,0,0,0,0,23,4,1,0.15789473684210525,-2.88,15.032579420487952,6.084896581778482,2.8788855581374135,132.5520250911752,0.7476258148419598,16.396976746569035,12.652567939974356,12.652567939974356,11.07538740046941,7.367289200637053,7.367289200637053,5.517369609663823,5.517369609663823,3.86185397401564,3.86185397401564,2.8145578316488793,2.8145578316488793,1,1,0,3.977030049175682,12.217391304347826,1,4
ALBENDAZOLE,265.33799999999997,265.08849772,250.21799999999996,67.01,2,4,4,3.2433000000000005,73.13640000000002,2,2,0,1,1,0,0,0,0,0,18,6,1,0.3333333333333333,-1.69,12.758811074500034,5.769921587334713,2.9509653347357694,109.31462616369996,0.8327124144827058,12.957819157813608,10.31822283683352,11.134719417761247,8.723876650462412,5.701650109153562,6.687248668807051,3.7294089062852156,4.897736852134921,2.3332347363357386,3.532874399050578,1.502223727720748,2.3012800860587954,0,0,1,4.089852191526831,10.555555555555555,2,5
ARIPIPRAZOLE,448.39400000000006,447.14803246400004,421.17800000000017,44.81,1,4,7,4.859300000000005,123.23670000000006,4,2,2,2,0,0,2,1,0,1,30,7,2,0.43478260869565216,-1.949999999999999,21.288457529152762,9.90458795852269,5.203217187725054,187.44232758419403,0.6149801508040519,20.924074484064487,17.00202214494933,18.51388003698624,14.597356788324023,10.568791114657495,11.32472006067595,7.824330846087763,8.609495445837593,5.758419358128084,6.567346235473263,4.017137067374732,4.43219956801867,0,0,1,7.028446669958938,16.866666666666667,1,5
CITALOPRAM,324.39900000000006,324.16379151200005,303.231,36.26,0,3,5,3.812980000000003,90.91400000000006,3,2,1,2,0,0,1,0,0,0,24,4,1,0.35,-2.2199999999999998,16.631264146178772,6.721078415843811,3.0558017290424,141.8336970713098,0.8388667572429986,17.156489770562878,14.05051896354658,14.05051896354658,11.547679167567427,8.132551129043144,8.132551129043144,6.513142221613115,6.513142221613115,4.5881904390397406,4.5881904390397406,3.40870910235363,3.40870910235363,1,1,0,4.657501270044967,19.291666666666668,0,3
DAPSONE,248.30700000000002,248.061948624,236.21099999999996,86.18,2,4,2,1.6838000000000002,67.16060000000002,2,2,0,2,0,0,0,0,0,0,17,5,0,0,-2.01,11.47466814585883,4.101809822106994,2.236161413591126,99.79367710137302,0.7916266736810947,12.466255326250886,8.99824756328785,9.814744144215576,7.998037131279782,4.96166630307866,6.4448295506730515,3.641507975150974,5.5911905921195935,2.3808018385437597,4.166337772206112,1.4300430040979335,2.6909840294701053,0,0,0,2.7686415591824707,11.294117647058824,4,4
EFAVIRENZ,315.67799999999994,315.027390868,306.60599999999994,38.33,1,2,0,4.073100000000001,69.7887,3,1,2,1,0,1,1,1,1,0,21,7,1,0.35714285714285715,-1.87,14.083531974442574,4.567094032752005,2.422136888883137,122.9633050682897,0.7328090954055055,15.25071237662706,10.551969112096232,11.307898058114688,9.816298692132575,6.211506968949373,6.5894714419586,4.926981826340496,5.36341760681248,3.272306335994556,3.507403438782295,2.0518967467416793,2.223999770694547,1,0,1,3.062895944788035,24.285714285714285,1,3
LOPINAVIR,628.8139999999999,628.362470636,580.4300000000003,120,4,5,15,4.328140000000003,179.5358999999995,4,3,1,3,0,0,1,1,0,1,46,9,1,0.43243243243243246,-4.369999999999999,34.50215976368346,16.800052215267485,9.813282839260593,272.27542605449304,0.19987412374859306,33.05346651713189,27.369472666574467,27.369472666574467,22.1171012961276,16.211387532744794,16.211387532744794,12.539353366501999,12.539353366501999,8.411735501010686,8.411735501010686,6.1159298989720154,6.1159298989720154,4,0,4,12.600827947160498,15.782608695652174,4,9
LORATADINE,382.89100000000025,382.144805656,359.70700000000016,42.43,0,3,1,4.887800000000005,106.94800000000004,4,2,2,1,1,1,1,1,0,1,27,5,2,0.36363636363636365,-2.329999999999999,18.052915404577863,7.729953781795351,3.5865231460805265,164.35941045226315,0.7048857984659846,18.802754140504845,15.50273732838046,16.258666274398916,13.169035095596021,9.538469695377792,9.916434168387019,6.977123376220907,7.413559156692892,5.374940955493929,5.610038058281667,4.05722930839606,4.2519295347709765,0,0,1,5.1684519149647485,16.444444444444443,0,4
NAPROXEN,230.26299999999998,230.094294308,216.15099999999995,46.53,1,2,3,3.036500000000001,66.55080000000004,2,2,0,2,0,0,0,0,0,0,17,3,0,0.21428571428571427,-2.03,11.455255502156714,4.454042614687935,2.228492726961196,99.64213719056528,0.8810778082204156,12.41384908344359,9.805162060755066,9.805162060755066,8.113392202930193,5.420871660482128,5.420871660482128,4.032443980554452,4.032443980554452,2.941891194800808,2.941891194800808,1.781186018347152,1.781186018347152,1,0,0,3.0013056569849668,12.352941176470589,1,3
NEFAZODONE,470.01700000000034,469.22445294399995,437.7610000000003,55.53,0,5,10,3.5519000000000025,132.52399999999997,4,3,1,2,1,0,1,1,0,1,33,8,2,0.44,-2.769999999999999,23.39026247723646,11.386687349679425,6.177896565208828,199.68897745780023,0.4542179585941736,23.045394827624126,19.19774926600886,19.953678212027313,16.135361590784807,11.71024499177975,12.088209464788976,8.250763024234187,8.687198804706172,6.032377949174438,6.267475051962177,4.235838867378967,4.420367246606596,0,0,0,8.070836541067566,14.545454545454545,0,7
PHENACETIN,179.219,179.094628656,166.11499999999998,38.33,1,2,3,2.0437,51.914700000000025,1,1,0,1,0,0,0,0,0,0,13,3,0,0.3,-1.5100000000000002,9.577032201914708,4.499571342364573,3.15128754635011,77.71610109024209,0.770678866809672,9.681798275874712,7.833004438872777,7.833004438872777,6.21954535281284,4.2253974112911425,4.2253974112911425,2.638576314730446,2.638576314730446,1.485689113850501,1.485689113850501,1.0044240931795203,1.0044240931795203,0,0,1,3.314810741587546,9.384615384615385,1,3
PROPAFENONE,341.4510000000001,341.199093724,314.23500000000007,58.559999999999995,2,4,11,3.2414000000000023,100.19800000000004,2,2,0,2,0,0,0,0,0,0,25,4,0,0.38095238095238093,-2.1699999999999995,19.15866740897415,10.644512318042269,6.6866031377900255,149.39213962048515,0.4865357366381187,17.90756662611944,14.779853555443232,14.779853555443232,12.202708600407234,8.880973111005792,8.880973111005792,6.073886197823454,6.073886197823454,3.9089912945053737,3.9089912945053737,2.550429478771192,2.550429478771192,1,1,0,8.157386849284013,11.92,2,4
QUAZEPAM,386.8010000000001,386.026759912,375.7130000000001,15.6,0,2,2,5.026200000000003,94.35700000000001,3,2,1,2,0,0,1,0,0,0,25,8,1,0.17647058823529413,-1.9899999999999998,17.820887160529633,6.724754096545166,3.8234094381937465,151.2867209858698,0.5313446230748394,18.189869965382485,12.648163293210391,14.220588820156573,11.759838812336922,7.224802175127372,8.011014938600463,5.401213013274564,6.308898114176415,3.6443766060989775,4.228959691551404,2.62100795681348,3.0205585997681643,0,0,0,4.793643357473632,14.84,0,2
TERFENADINE,471.6850000000001,471.31372955200004,430.3570000000003,43.7,2,3,8,6.445800000000008,144.38259999999983,4,3,1,3,0,0,1,1,0,1,35,3,1,0.4375,-2.459999999999999,25.62749040845494,11.07416336780592,6.033378319378883,210.99725115424363,0.3969489405129481,24.89069428924487,21.528992561839726,21.528992561839726,16.780860207396294,13.12531853622071,13.12531853622071,11.144381434592226,11.144381434592226,7.719571089142092,7.719571089142092,5.477087555206358,5.477087555206358,1,1,0,8.108657585431693,16.82857142857143,2,3
TOLMETIN,257.289,257.10519334,242.16899999999995,59.300000000000004,1,2,4,2.1916200000000003,71.36430000000003,2,2,0,1,1,0,0,0,0,0,19,4,1,0.2,-2.36,13.080660013060404,5.098974739644812,2.731273488562092,110.84961775743722,0.8540302270880286,13.991199352633217,10.882132168251946,10.882132168251946,8.986071002992368,5.9654398679691845,5.9654398679691845,4.534592999404549,4.534592999404549,3.104503130348776,3.104503130348776,1.9667248956495886,1.9667248956495886,0,0,0,3.5104186833935254,10.421052631578947,1,4
TRAZODONE,371.8720000000001,371.15128800400004,349.6960000000001,45.78,0,4,5,2.3617,104.17400000000002,4,3,1,1,2,0,1,1,0,1,26,7,3,0.3684210526315789,-2.3099999999999996,17.121306617575115,7.514521390199096,3.613565663833185,156.7575980522456,0.690401062854676,17.932510652501772,14.590830362795723,15.346759308814178,12.703509938206668,8.97674819597536,9.354712668984586,6.596668885863502,7.033104666335487,4.878320170537132,5.113417273324871,3.460352678315283,3.644881057542912,0,0,0,4.948400954074059,15.653846153846153,0,6
ALLOPURINOL,136.114,136.038510748,132.082,74.69,2,4,0,0.058499999999999885,33.3485,2,2,0,0,2,0,0,0,0,0,10,5,2,0,-1.65,5.159860161857645,1.6629234524260401,0.5397705083562873,55.74385933568674,0.5365398515296618,6.974691494688164,4.943554920379083,4.943554920379083,4.877010097711744,2.7076989948362122,2.7076989948362122,1.829559962302008,1.829559962302008,1.2269778865234728,1.2269778865234728,0.752214548263444,0.752214548263444,0,0,0,0.8580452474391901,10.4,2,5
AMIODARONE,645.3190000000002,645.0236897880001,616.0870000000002,42.68,0,4,11,6.936200000000007,143.41749999999985,3,3,0,2,1,0,0,0,0,0,31,6,1,0.4,-1.13,24.511205068165516,11.651596931772385,5.815185868306782,211.53743162157704,0.16764724626749733,22.38010440969447,18.341736496353594,22.656733078706235,14.993932260492077,10.888744028304075,13.046242319480395,7.4734361391367825,9.797817503911748,5.461660913120074,7.064249090033275,3.6482951301721394,5.727816628805918,0,0,0,9.212731669880034,11.419354838709678,0,4
CANNABIDIOL,314.469,314.2245802,284.229,40.46,2,2,6,5.846500000000006,97.03660000000006,2,1,1,1,0,1,0,0,0,0,23,2,0,0.5238095238095238,-1.6999999999999995,17.650700798326934,7.718305790607233,4.1858930231699,140.1089651219404,0.5107748679217478,16.98276318419594,14.730926005253881,14.730926005253881,10.934759407976111,8.810621447760548,8.810621447760548,7.035176467057496,7.035176467057496,4.978700780499613,4.978700780499613,3.650772991809055,3.650772991809055,2,0,0,5.923195920869673,21.08695652173913,2,2
CARBAMAZEPINE,236.274,236.094963004,224.17799999999994,46.330000000000005,1,1,0,3.3872000000000018,73.53440000000003,3,2,1,2,0,0,1,0,0,0,18,3,1,0,-2.549999999999999,10.59432558024975,4.035866968245452,1.5691552778201157,105.1491359502972,0.748363450121821,12.535169427003234,9.706314847049708,9.706314847049708,8.770856947829097,5.729003813978893,5.729003813978893,4.124612648148249,4.124612648148249,3.018151561343786,3.018151561343786,2.2109625427574167,2.2109625427574167,0,0,2,2.3754049255648777,12.555555555555555,2,3
CELECOXIB,381.3790000000001,381.07588234799994,367.2670000000001,77.98,1,3,3,3.5139200000000006,90.1122,3,3,0,2,1,0,0,0,0,0,26,9,1,0.11764705882352941,-2.649999999999999,18.150392143132244,6.257288917142293,3.630382561957936,147.47998201558556,0.7541053298167572,19.112519696192855,13.526568173315447,14.343064754243173,12.05368002394561,7.431011521006022,8.977330998927583,5.729316679572381,7.290739737039967,3.7569511614798285,4.686182394891396,2.423419691271623,2.9388595172454783,0,0,0,4.368163369192613,12.346153846153847,2,5
CLOZAPINE,326.83100000000013,326.129824288,307.6790000000001,30.869999999999997,1,4,0,3.7227000000000023,96.44370000000004,4,2,2,2,0,0,2,1,0,1,23,5,2,0.2777777777777778,-2.0399999999999996,14.545837274701016,5.870760385193409,2.799077045717136,140.93460594163878,0.8001222420891722,15.81119030894213,13.089484268582675,13.845413214601129,11.20350993820667,7.887311430224071,8.265275903233299,6.057789066332256,6.494224846804241,4.426249106226114,4.6613462090138515,3.0688181488680373,3.235161703909333,0,0,0,3.712831532251495,17.652173913043477,1,4
CYCLOSPORINE,1202.634999999999,1201.8413679919997,1090.7469999999994,278.8,5,12,15,3.2690000000000046,328.4446000000004,1,0,1,0,0,0,1,1,0,1,85,23,1,0.7903225806451613,-6.130000000000002,76.88267909217701,34.871505276546664,21.65558178074552,508.39454709884245,0.14792471467331683,65.97699784625158,56.065192811200475,56.065192811200475,39.20908852409762,30.561842569458122,30.561842569458122,26.092602009282324,26.092602009282324,16.076565622203677,16.076565622203677,10.681299011251538,10.681299011251538,12,0,11,31.541349995739935,26.905882352941177,5,23
DOMPERIDONE,425.92000000000013,425.161852688,401.7280000000001,78.82,2,3,5,3.353200000000002,119.45540000000001,5,4,1,2,2,0,1,1,0,1,30,8,3,0.36363636363636365,-2.7699999999999996,19.20880085457703,7.812409595225632,3.4812027806465258,177.4292360249599,0.514301695573136,20.664561460070644,16.60465146225967,17.360580408278125,14.597356788324023,10.39664839361284,10.77461286662207,7.986933394236682,8.423369174708666,6.138449688540684,6.3735467913284225,4.6481664107991785,4.820269434752047,0,0,0,5.002234003635864,16.033333333333335,2,7
DRONABINOL,314.46900000000005,314.2245802,284.229,29.46,1,2,4,5.735800000000006,95.26480000000006,3,1,2,1,0,1,1,0,0,0,23,2,1,0.6190476190476191,-1.44,16.418913124313605,6.220672056037987,3.1310886377156444,140.11204847790628,0.5673159936374234,16.61251969619286,14.984853919031238,14.984853919031238,10.919852082725852,9.14170954988116,9.14170954988116,7.873345918169844,7.873345918169844,5.595564943912699,5.595564943912699,4.302686489418684,4.302686489418684,2,0,0,4.440724959257956,25.130434782608695,1,2
DROSPIRENONE,366.50100000000015,366.21949481999997,336.2610000000001,43.370000000000005,0,3,0,4.305900000000004,99.49300000000005,7,0,7,0,0,6,1,6,5,1,27,3,1,0.8333333333333334,-1.12,15.762619736181318,4.385305417579091,1.5769785260860938,160.8390879816571,0.6002668837960434,18.344570503761734,16.50040127440098,16.50040127440098,12.889430877103562,11.35755579378229,11.35755579378229,11.52488758135815,11.52488758135815,10.871628548052923,10.871628548052923,9.74192572887322,9.74192572887322,10,0,0,2.5601445083079644,62,0,3
HALOPERIDOL,375.87100000000015,375.140134876,352.6870000000001,40.540000000000006,1,3,6,4.425600000000004,100.98730000000005,3,2,1,2,0,0,1,1,0,1,26,5,1,0.38095238095238093,-1.75,19.02387755102041,8.295268231160758,4.697041636230826,157.95153635385225,0.759345285057915,18.57070333293597,14.627154049305076,15.383082995323532,12.460145542249931,8.95777329591331,9.335737768922536,6.91374111744987,7.350176897921855,5.109169286757554,5.361145602097039,3.4386964145742724,3.564684572244015,0,0,0,6.069544887787382,17.192307692307693,1,3
IMATINIB,493.6150000000002,493.2590086120001,462.3670000000003,86.28000000000002,2,7,7,4.590320000000004,146.8938999999998,5,4,1,2,2,0,1,1,0,1,37,8,3,0.2413793103448276,-4.139999999999999,24.549827238551874,11.281649166992505,6.354664605160738,216.95624924983875,0.38941616262964607,25.61430892837647,21.185403673361527,21.185403673361527,18.03000977870159,12.456873504443717,12.456873504443717,9.392360222954535,9.392360222954535,6.57299526449469,6.57299526449469,4.2778297250256205,4.2778297250256205,0,0,1,7.485474000422125,14.324324324324325,2,8
LAMOTRIGINE,256.09599999999995,255.00785058399998,249.04,90.71,2,5,1,2.0098,64.10780000000001,2,2,0,1,1,0,0,0,0,0,16,7,1,0,-1.5899999999999994,10.912299045640236,4.112336342245376,1.8678974160414947,101.40220868459402,0.8138095128696987,11.706742302257043,7.984321078466458,9.496178970503367,7.592224152875013,4.293758869055061,5.049687815073517,3.005227922248451,3.790392521998285,1.9367940267727524,2.755696596897387,1.2297075496992582,1.6197383076620624,0,0,0,2.804690246427242,10.375,4,5
NEVIRAPINE,266.30400000000003,266.116761068,252.19199999999998,58.120000000000005,1,4,1,2.6512200000000004,76.32520000000002,4,2,2,0,2,1,1,1,1,0,20,5,3,0.26666666666666666,-2.43,11.401137803518536,4.030422454929436,1.5916576426488964,116.21205950623377,0.8617161250864191,13.689869965382487,11.12820425447459,11.12820425447459,9.754020195423491,6.766994855590685,6.766994855590685,5.256326351105965,5.256326351105965,3.777533228333562,3.777533228333562,2.6070043736203012,2.6070043736203012,0,0,1,2.297570090752299,17.05,1,5
NIFEDIPINE,346.33900000000006,346.11648629599995,328.19500000000005,107.77000000000001,1,7,4,2.1756,88.40510000000003,2,1,1,1,0,0,1,0,0,0,25,8,1,0.29411764705882354,-3.1599999999999997,18.18259494971491,7.163418786222467,3.232043293699175,143.81370172517111,0.5055052971214055,18.723250160202095,14.283454684231268,14.283454684231268,11.82780492029403,7.415124004249607,7.415124004249607,5.434451728861826,5.434451728861826,4.01543539399127,4.01543539399127,2.9639806125237675,2.9639806125237675,0,0,0,5.209981689802462,14.88,1,8
NIMODIPINE,418.44600000000014,418.174001172,392.23800000000017,117,1,8,8,2.9708000000000014,108.43610000000007,2,1,1,1,0,0,1,0,0,0,30,9,1,0.42857142857142855,-3.1999999999999997,23.08259406862999,10.017444003939296,5.235354273192112,174.38701541226436,0.2963419520142686,22.421920772951356,17.68326680625785,17.68326680625785,14.166810215544993,9.468645717606428,9.468645717606428,7.070241172606365,7.070241172606365,4.477906014587669,4.477906014587669,3.2594183685478293,3.2594183685478293,1,1,0,7.707619784938743,16.4,1,9
NITRENDIPINE,360.36600000000004,360.13213635999995,340.2060000000001,107.77000000000001,1,7,5,2.5657000000000005,93.02210000000004,2,1,1,1,0,0,1,0,0,0,26,8,1,0.3333333333333333,-3.1599999999999997,19.168532498536102,7.814330414517536,3.5842534199841163,150.17864383956768,0.4882471812012686,19.43035694138864,14.990561465417816,14.990561465417816,12.310968167888422,7.9966745654233975,7.9966745654233975,5.6995111071960185,5.6995111071960185,4.075379088726279,4.075379088726279,3.0052119672434996,3.0052119672434996,1,1,0,5.761124865576095,16.846153846153847,1,8
OLANZAPINE,312.4420000000001,312.14086764,292.28200000000004,30.870000000000005,1,5,0,3.4392200000000033,94.04770000000003,4,2,2,1,1,0,2,1,0,1,22,5,3,0.35294117647058826,-1.8499999999999999,13.788296582061772,5.409294431379946,2.401272703146137,134.63664509956521,0.8082561901210404,15.104083527755582,12.96506754765806,13.781564128585787,10.703509938206668,7.695893881660363,8.512390462588089,5.96773266937385,7.224055655929022,4.277593083573746,5.243518909862813,3.005959912178927,3.925868780043368,0,0,0,3.3902252690709953,18.09090909090909,1,4
OXAZEPAM,286.718,286.050905272,275.63,61.69,2,3,1,2.4479,78.16950000000003,3,2,1,2,0,0,1,0,0,0,20,5,1,0.06666666666666667,-2.1699999999999995,12.843226647380193,5.074072414162754,2.3090239406052224,120.28169926381122,0.84572924577293,14.11251969619286,10.37679237717964,11.132721323198096,9.647867045540842,6.070503567811205,6.448468040820432,4.39655708682724,4.832992867299224,3.0277231816101513,3.2628202843978897,2.0951870536449975,2.267290077597865,1,1,1,3.2583731020155917,17.8,2,4
PACLITAXEL,853.918,853.330955312,802.5099999999999,221.28999999999996,4,14,10,3.7357000000000036,217.69009999999943,7,3,4,3,0,3,1,3,2,1,62,15,1,0.44680851063829785,-5.739999999999999,44.3203576455078,16.512845507693864,7.294407711419627,357.88540739081833,0.1297861944512451,44.94021786308,35.2327485165234,35.2327485165234,29.272289927176118,20.47284995832904,20.47284995832904,17.354040301246407,17.354040301246407,13.479855154842259,13.479855154842259,10.182540514539147,10.182540514539147,11,0,1,11.804116429774338,31.85483870967742,4,15
PRAZIQUANTEL,312.41300000000007,312.183778008,288.221,40.620000000000005,0,2,1,2.5349000000000004,87.75500000000005,4,1,3,1,0,1,2,2,1,1,23,4,2,0.5789473684210527,-1.8399999999999994,14.733395903688434,5.986649116471944,2.642452324809413,137.0008686865595,0.7993674496203519,15.81119030894213,13.53898641774433,13.53898641774433,11.237183443017885,8.898896264718884,8.898896264718884,7.105438519138773,7.105438519138773,5.718235612403579,5.718235612403579,4.450030145541775,4.450030145541775,1,1,2,3.834942242149901,25.043478260869566,0,4
PREDNISONE,358.43400000000014,358.1780239319999,332.22600000000006,91.67,2,5,2,1.7658,94.04860000000005,4,0,4,0,0,4,0,3,3,0,26,5,0,0.6666666666666666,-1.59,17.805432845726006,5.458357665377325,2.0144529342647997,152.70859644179959,0.7848332802556961,18.90541291500631,15.325914364648549,15.325914364648549,12.170504622625403,9.507196475520397,9.507196475520397,9.015459919213281,9.015459919213281,8.013830304908232,8.013830304908232,6.622466056168253,6.622466056168253,6,0,0,3.7380161868780672,47.07692307692308,2,5
PRIMIDONE,218.25599999999994,218.105527688,204.14399999999998,58.2,2,2,2,0.5378999999999999,59.56340000000003,2,1,1,1,0,0,1,1,0,1,16,4,1,0.3333333333333333,-1.84,10.670299983987857,3.9626300355797675,1.3773138680608406,94.037993219651,0.7116448391760646,11.596011838247808,9.117461489248951,9.117461489248951,7.714379275798965,5.336698845953192,5.336698845953192,3.8134872566213978,3.8134872566213978,3.0700477997819497,3.0700477997819497,2.119740124797372,2.119740124797372,0,0,2,2.642653200324787,18.8125,2,4
RITONAVIR,720.9620000000001,720.3127606359999,672.5780000000002,145.77999999999997,4,9,17,5.905200000000005,196.89689999999945,4,4,0,2,2,0,0,0,0,0,50,13,2,0.43243243243243246,-4.329999999999999,38.47159782577355,19.165556143146798,12.21811936765673,302.0583739168022,0.10624046585910331,36.0450303486946,29.24353314531864,30.876526307174093,23.977274641433738,16.809050565648974,18.56835618815876,13.04173583848222,14.902314971567558,8.129844994772254,10.077090874431388,5.386474611348263,6.718416169253571,4,0,4,14.746591360928546,13.68,4,11
RIVAROXABAN,435.8890000000001,435.0655693559999,417.7450000000001,88.18,1,6,5,2.5199000000000007,108.89120000000001,4,2,2,1,1,0,2,2,0,2,29,10,3,0.3157894736842105,-2.6199999999999997,19.685862339495472,8.399184390047482,4.364459706287882,175.48612982852504,0.7792136827945354,20.38010440969447,15.298867197052443,16.871292723998625,14.008040390846983,9.009316530198088,10.203777584135043,6.544515523259657,8.259599624598911,4.620242185705022,5.850162309235637,3.1721928413280787,4.13166339184211,1,0,3,5.701558195397033,19.413793103448278,1,8
ROFECOXIB,314.3620000000001,314.061279928,300.25000000000006,60.44,0,4,3,2.5577000000000005,83.76680000000003,3,2,1,2,0,0,1,0,0,0,22,5,1,0.11764705882352941,-2.3999999999999995,14.533641975308644,5.421295494749522,2.672450351561639,128.51823942316784,0.8169951703125135,15.742276208189784,11.944500656212497,12.760997237140224,10.465345060828676,6.728233392249956,8.61964493030821,5.092254329504028,7.107989904246876,3.546896082101481,4.675366309328172,2.433140005637548,3.063610518323634,0,0,0,3.581416716501968,15.045454545454545,0,4
SPIRONOLACTONE,416.58300000000025,416.2021305039999,384.32700000000017,60.44,0,5,1,4.852300000000005,112.21000000000006,5,0,5,0,0,4,1,4,3,1,29,5,1,0.7916666666666666,-1.1,19.839348080305815,6.448229172994664,2.679149619048995,177.13538241412454,0.5718459844204299,20.604083527755577,17.791953828946376,18.6084504098741,13.683924628611805,11.314766275710864,12.194419086965757,10.658879094971265,12.07499517280655,9.61010576972624,10.72571885233533,8.129572744828378,9.355302726563707,7,0,0,4.411333209124954,48.58620689655172,0,4
TACROLIMUS,822.046,821.4925413320002,750.4780000000001,209.85999999999996,3,12,7,3.8143000000000042,216.20619999999926,4,0,4,0,0,1,3,3,1,2,58,14,3,0.7727272727272727,-2.82,49.54175593943685,22.146129474337606,11.713943989804573,344.1767311391293,0.1903309894843234,42.18914100752344,35.89308145863372,35.89308145863372,26.98305767387821,20.88605687167075,20.88605687167075,17.271809881143962,17.271809881143962,12.873720417880497,12.873720417880497,9.424772208635577,9.424772208635577,14,0,1,18.91651967966901,40.258620689655174,5,14
ZALEPLON,305.341,305.12766010000007,290.22099999999995,74.28999999999999,0,4,3,2.6407800000000003,86.83900000000004,3,3,0,1,2,0,0,0,0,0,23,6,2,0.17647058823529413,-3.2,14.725427152596582,5.890384082908113,2.5295627467058224,133.15305327477,0.7452640844090571,16.396976746569035,12.892874933477584,12.892874933477584,11.151397005390978,7.267548065998393,7.267548065998393,5.049141264736512,5.049141264736512,3.671625523313048,3.671625523313048,2.6091290960470737,2.6091290960470737,0,0,1,3.771235726681646,10.478260869565217,0,6
AZTREONAM,435.44000000000017,435.051854504,418.30400000000014,201.57999999999998,4,10,7,-1.1724999999999979,95.65050000000004,2,1,1,0,1,0,1,1,0,1,28,15,2,0.46153846153846156,-2.7800000000000002,21.519292322605008,7.325918985638601,4.204134383579708,162.59031069995737,0.17478822451364606,21.43879310982592,14.8114553779692,16.444448539824652,12.752743308167698,7.578995896792942,9.855612118054724,6.221230582074894,8.399971119282888,3.730567932227123,5.414072402778615,2.1128455580549623,3.5435137416348197,2,0,2,5.630306863702821,20.5,5,13
PENICILLIN G,334.39700000000005,334.09872805599997,316.25300000000004,86.71000000000001,2,4,4,0.8607999999999998,85.80450000000005,3,1,2,1,0,0,2,2,0,2,23,7,2,0.4375,-2.02,15.859752401338886,5.559882097428595,2.692385835603269,137.78076788790858,0.7977632704521286,16.775656403009393,12.853329287558925,13.669825868486651,10.809367635193633,7.371634471739616,8.25128728299451,6.30570597673362,8.076591116106181,4.198926417267647,5.770457012115132,3.151138395146921,4.776534984756248,3,0,2,3.8338414541675756,28,2,6
CAPTOPRIL,217.28999999999996,217.07726434,202.16999999999996,57.61,2,3,3,0.6279000000000001,55.38780000000003,1,0,1,0,0,0,1,1,0,1,14,5,1,0.7777777777777778,-0.71,11.365244544770505,4.682872740708367,2.2038686868817217,88.68513507536183,0.6816110954453929,10.71517847069432,8.141265030553043,9.03569222155296,6.574586062669973,4.717313427051637,5.349768959085313,3.611517704699083,3.9766660763691934,2.5163706404931974,3.064093197998364,1.6483971476775872,1.8045824050203527,2,0,1,3.801570990727877,23.571428571428573,1,4
